video_id,split,num_shards,shards,num_frames,min_frame_id,max_frame_id,frame_id_span,expected_transitions,adjacent_transitions,gap_count,backward_jump_count,continuity_ratio,mean_frame_id_gap,median_frame_id_gap,max_frame_id_gap,estimated_duration_seconds,estimated_duration_minutes,spans_multiple_shards,has_frame_id_gap
vNuWxJankEQ,train,1,Dataset_Shard_0400000_0499999,774,463895,464668,774,773,773,0,0,1.0,1.0,1.0,1,774.0,12.9,False,False
vrgv_E5pDII,train,1,Dataset_Shard_0400000_0499999,614,464669,465282,614,613,613,0,0,1.0,1.0,1.0,1,614.0,10.233333333333333,False,False
vwz7M5xbztM,train,1,Dataset_Shard_0400000_0499999,597,465283,465879,597,596,596,0,0,1.0,1.0,1.0,1,597.0,9.95,False,False
w40fRDQNQo4,train,1,Dataset_Shard_0400000_0499999,1575,465880,467454,1575,1574,1574,0,0,1.0,1.0,1.0,1,1575.0,26.25,False,False
wNvrCt-FlUo,train,1,Dataset_Shard_0400000_0499999,1281,467455,468735,1281,1280,1280,0,0,1.0,1.0,1.0,1,1281.0,21.35,False,False
wXHNYyQIIA_,train,1,Dataset_Shard_0400000_0499999,791,468736,469526,791,790,790,0,0,1.0,1.0,1.0,1,791.0,13.183333333333334,False,False
wXJY7EQy4Ns,val,1,Dataset_Shard_0400000_0499999,917,469527,470443,917,916,916,0,0,1.0,1.0,1.0,1,917.0,15.283333333333333,False,False
wXQHg2GbOv4,train,1,Dataset_Shard_0400000_0499999,417,470444,470860,417,416,416,0,0,1.0,1.0,1.0,1,417.0,6.95,False,False
wZIPPpbh3_c,train,1,Dataset_Shard_0400000_0499999,747,470861,471607,747,746,746,0,0,1.0,1.0,1.0,1,747.0,12.45,False,False
wi-keYwDk1s,train,1,Dataset_Shard_0400000_0499999,1086,471608,472693,1086,1085,1085,0,0,1.0,1.0,1.0,1,1086.0,18.1,False,False
wt0RIrkrfY_,train,1,Dataset_Shard_0400000_0499999,415,472694,473108,415,414,414,0,0,1.0,1.0,1.0,1,415.0,6.916666666666667,False,False
wxv1SDr8Kck,test,1,Dataset_Shard_0400000_0499999,466,473109,473574,466,465,465,0,0,1.0,1.0,1.0,1,466.0,7.766666666666667,False,False
xHaiHZ9xq9s,train,1,Dataset_Shard_0400000_0499999,797,473575,474371,797,796,796,0,0,1.0,1.0,1.0,1,797.0,13.283333333333333,False,False
xKtXanP9FYk,train,1,Dataset_Shard_0400000_0499999,1312,474372,475683,1312,1311,1311,0,0,1.0,1.0,1.0,1,1312.0,21.866666666666667,False,False
xLp8iOxXFxo,train,1,Dataset_Shard_0400000_0499999,864,475684,476547,864,863,863,0,0,1.0,1.0,1.0,1,864.0,14.4,False,False
xUp_PDUsIyc,val,1,Dataset_Shard_0400000_0499999,645,476548,477192,645,644,644,0,0,1.0,1.0,1.0,1,645.0,10.75,False,False
xVaf2MFNbnY,train,1,Dataset_Shard_0400000_0499999,403,477193,477595,403,402,402,0,0,1.0,1.0,1.0,1,403.0,6.716666666666667,False,False
xfv3d809TTc,test,1,Dataset_Shard_0400000_0499999,981,477596,478576,981,980,980,0,0,1.0,1.0,1.0,1,981.0,16.35,False,False
xjdsZdUofoU,train,1,Dataset_Shard_0400000_0499999,802,478577,479378,802,801,801,0,0,1.0,1.0,1.0,1,802.0,13.366666666666667,False,False
yQGj3B57_Iw,train,1,Dataset_Shard_0400000_0499999,565,479379,479943,565,564,564,0,0,1.0,1.0,1.0,1,565.0,9.416666666666666,False,False
yR15HSy2iYM,train,1,Dataset_Shard_0400000_0499999,1521,479944,481464,1521,1520,1520,0,0,1.0,1.0,1.0,1,1521.0,25.35,False,False
ybDcIfdcUVU,train,1,Dataset_Shard_0400000_0499999,1480,481465,482944,1480,1479,1479,0,0,1.0,1.0,1.0,1,1480.0,24.666666666666668,False,False
ysLwpEhLkqI,val,1,Dataset_Shard_0400000_0499999,1496,482945,484440,1496,1495,1495,0,0,1.0,1.0,1.0,1,1496.0,24.933333333333334,False,False
ytmhoYpa1ws,train,1,Dataset_Shard_0400000_0499999,1379,484441,485819,1379,1378,1378,0,0,1.0,1.0,1.0,1,1379.0,22.983333333333334,False,False
z06sgpMVS10,train,1,Dataset_Shard_0400000_0499999,831,485820,486650,831,830,830,0,0,1.0,1.0,1.0,1,831.0,13.85,False,False
z3mVtH-Jqw4,train,1,Dataset_Shard_0400000_0499999,775,486651,487425,775,774,774,0,0,1.0,1.0,1.0,1,775.0,12.916666666666666,False,False
z4KIYSXA8OY,train,1,Dataset_Shard_0400000_0499999,955,487426,488380,955,954,954,0,0,1.0,1.0,1.0,1,955.0,15.916666666666666,False,False
z4eQhv4jhsU,train,1,Dataset_Shard_0400000_0499999,2336,488381,490716,2336,2335,2335,0,0,1.0,1.0,1.0,1,2336.0,38.93333333333333,False,False
zAmGTHQ8LUI,train,1,Dataset_Shard_0400000_0499999,730,490717,491446,730,729,729,0,0,1.0,1.0,1.0,1,730.0,12.166666666666666,False,False
zHW35Y8ghrY,train,1,Dataset_Shard_0400000_0499999,225,491447,491671,225,224,224,0,0,1.0,1.0,1.0,1,225.0,3.75,False,False
zHY3o_AprOU,test,1,Dataset_Shard_0400000_0499999,486,491672,492157,486,485,485,0,0,1.0,1.0,1.0,1,486.0,8.1,False,False
zUXPNRKCJqk,train,1,Dataset_Shard_0400000_0499999,1541,492158,493698,1541,1540,1540,0,0,1.0,1.0,1.0,1,1541.0,25.683333333333334,False,False
zXVq4sDkwEQ,train,1,Dataset_Shard_0400000_0499999,687,493699,494385,687,686,686,0,0,1.0,1.0,1.0,1,687.0,11.45,False,False
za-_NYW8Mjo,train,1,Dataset_Shard_0400000_0499999,916,494386,495301,916,915,915,0,0,1.0,1.0,1.0,1,916.0,15.266666666666667,False,False
zbn9xbXTC00,train,1,Dataset_Shard_0400000_0499999,764,495302,496065,764,763,763,0,0,1.0,1.0,1.0,1,764.0,12.733333333333333,False,False
zg_dwcSRLxo,val,1,Dataset_Shard_0400000_0499999,954,496066,497019,954,953,953,0,0,1.0,1.0,1.0,1,954.0,15.9,False,False
zjbMfssb9tU,train,1,Dataset_Shard_0400000_0499999,821,497020,497840,821,820,820,0,0,1.0,1.0,1.0,1,821.0,13.683333333333334,False,False
zo9h0PqVn-U,train,1,Dataset_Shard_0400000_0499999,1726,497841,499566,1726,1725,1725,0,0,1.0,1.0,1.0,1,1726.0,28.766666666666666,False,False
zsbl6oa5pGQ,train,2,Dataset_Shard_0400000_0499999|Dataset_Shard_0500000_0599999,940,499567,500506,940,939,939,0,0,1.0,1.0,1.0,1,940.0,15.666666666666666,True,False
